customer_id,age_range,marital_status,rented,family_size,no_of_children,income_bracket
4326,46-55,NaN,True,6,1.0,9
4327,56+,Single,False,6,4.0,2
4328,56+,NaN,True,1,1.0,6
4329,36-45,NaN,True,4,4.0,2
4330,46-55,Married,True,1,4.0,5
4331,18-25,Single,True,2,6.0,9
4332,56+,NaN,False,5,5.0,3
4333,36-45,NaN,True,3,1.0,6
4334,36-45,Married,True,1,6.0,1
4335,26-35,Married,False,1,3.0,1
4336,18-25,Married,True,3,3.0,3
4337,56+,Married,False,4,5.0,7
4338,36-45,Single,True,1,2.0,4
4339,18-25,Single,True,1,6.0,3
4340,56+,Married,True,2,3.0,5
4341,26-35,Single,True,6,5.0,2
4342,26-35,Married,False,4,,8
4343,26-35,Married,False,4,1.0,9
4344,26-35,Single,False,4,,1
4345,18-25,Single,False,3,3.0,7
4346,36-45,Single,False,6,4.0,1
4347,18-25,Married,False,2,6.0,6
4348,18-25,Married,False,1,2.0,3
4349,56+,Married,True,4,2.0,1
4350,36-45,NaN,True,1,2.0,8
4351,36-45,Married,True,6,5.0,3
4352,46-55,Single,True,6,2.0,4
4353,56+,NaN,True,2,6.0,2
4354,26-35,NaN,True,5,1.0,8
4355,18-25,NaN,True,4,1.0,5
4356,46-55,Single,True,2,4.0,8
4357,18-25,Single,True,1,6.0,2
4358,36-45,Married,False,4,4.0,6
4359,36-45,NaN,True,4,1.0,4
4360,26-35,Married,True,4,6.0,1
4361,56+,Married,False,2,1.0,5
4362,18-25,Married,False,2,,8
4363,46-55,NaN,True,1,3.0,3
4364,56+,Married,False,6,4.0,7
4365,18-25,Single,True,6,1.0,5
4366,26-35,Single,True,1,,6
4367,18-25,Married,False,5,,4
4368,46-55,NaN,False,1,,5
4369,18-25,Married,True,2,1.0,5
4370,26-35,NaN,False,1,,3
4371,56+,Single,True,1,1.0,3
4372,26-35,Married,True,2,2.0,4
4373,18-25,Married,False,3,5.0,7
4374,26-35,Single,True,5,4.0,8
4375,56+,Single,True,2,2.0,4
4376,18-25,NaN,False,4,5.0,7
4377,18-25,Single,True,5,2.0,2
4378,46-55,Single,True,3,5.0,7
4379,36-45,Single,False,5,5.0,7
4380,56+,Married,True,3,3.0,4
4381,26-35,Married,False,4,1.0,8
4382,46-55,NaN,True,5,,5
4383,56+,Single,True,4,1.0,9
4384,56+,Single,True,2,3.0,6
4385,26-35,NaN,False,1,6.0,2
4386,56+,NaN,False,5,5.0,5
4387,46-55,NaN,True,5,1.0,8
4388,36-45,NaN,False,3,3.0,8
4389,56+,Single,True,5,1.0,5
4390,46-55,NaN,True,1,6.0,5
4391,26-35,Single,True,3,2.0,2
4392,56+,Married,False,4,2.0,3
4393,56+,Single,False,4,4.0,7
4394,18-25,NaN,False,5,3.0,8
4395,46-55,NaN,True,4,5.0,8
4396,46-55,Single,False,3,2.0,1
4397,46-55,Married,False,3,,1
4398,18-25,Married,False,5,6.0,5
4399,18-25,NaN,False,4,6.0,7
4400,36-45,Single,True,1,5.0,2
4401,36-45,Married,False,4,4.0,5
4402,18-25,Single,False,6,5.0,3
4403,36-45,NaN,True,3,1.0,6
4404,18-25,Single,False,6,2.0,9
4405,46-55,Single,False,4,2.0,9
4406,26-35,Married,True,3,2.0,2
4407,46-55,NaN,False,4,5.0,1
4408,26-35,NaN,True,4,1.0,4
4409,56+,Single,False,3,4.0,2
4410,46-55,NaN,False,3,4.0,4
4411,26-35,NaN,False,6,1.0,3
4412,46-55,Married,True,3,4.0,1
4413,36-45,Single,True,4,3.0,6
4414,18-25,NaN,False,3,1.0,7
4415,56+,Single,True,5,6.0,8
4416,46-55,Married,False,3,3.0,8
4417,56+,NaN,False,6,6.0,6
4418,46-55,Single,False,5,,4
4419,46-55,Married,True,6,4.0,1
4420,18-25,Single,True,1,6.0,1
4421,56+,Single,False,4,6.0,5
4422,36-45,Married,False,4,2.0,7
4423,56+,Single,False,3,3.0,4
4424,56+,NaN,False,2,4.0,5
4425,26-35,Single,True,5,4.0,3
4426,26-35,NaN,True,4,4.0,9
4427,46-55,Single,False,5,1.0,4
4428,36-45,Married,True,5,5.0,3
4429,26-35,NaN,False,6,4.0,8
4430,26-35,NaN,False,5,5.0,5
4431,26-35,Single,False,2,4.0,1
4432,46-55,Married,True,1,5.0,6
4433,56+,NaN,False,5,4.0,1
4434,18-25,NaN,False,1,1.0,4
4435,26-35,Married,True,6,3.0,3
4436,56+,NaN,True,3,,5
4437,46-55,NaN,True,1,6.0,3
4438,26-35,Single,True,6,5.0,2
4439,26-35,Single,False,3,6.0,3
4440,18-25,NaN,True,2,6.0,1
4441,26-35,Married,False,5,6.0,5
4442,26-35,Married,False,4,3.0,3
4443,46-55,Married,True,1,2.0,9
4444,18-25,NaN,False,3,4.0,4
4445,56+,NaN,False,1,,1
4446,18-25,Married,True,5,6.0,8
4447,18-25,Married,True,3,2.0,7
4448,46-55,Married,False,5,4.0,5
4449,26-35,Single,False,3,1.0,4
4450,36-45,Married,False,2,2.0,1
4451,36-45,NaN,False,4,4.0,1
4452,46-55,Single,False,4,5.0,6
4453,36-45,Married,True,6,6.0,3
4454,26-35,Married,False,5,5.0,4
4455,18-25,Married,True,5,1.0,2
4456,46-55,NaN,False,1,1.0,3
4457,56+,Single,False,3,,2
4458,56+,Single,False,5,,2
4459,46-55,Married,False,1,,3
4460,36-45,NaN,False,2,3.0,9
4461,56+,Married,True,6,2.0,3
4462,56+,Married,True,6,1.0,1
4463,18-25,Married,False,4,2.0,7
4464,26-35,Married,True,2,6.0,1
4465,56+,Single,False,3,1.0,9
4466,46-55,Single,False,5,2.0,4
4467,36-45,NaN,False,4,2.0,1
4468,56+,Single,True,1,5.0,8
4469,46-55,NaN,False,4,5.0,5
4470,18-25,NaN,True,3,2.0,2
4471,18-25,Single,False,6,3.0,6
4472,18-25,Single,False,6,6.0,9
4473,46-55,NaN,True,4,1.0,4
4474,18-25,NaN,True,1,6.0,1
4475,36-45,Married,True,6,2.0,7
4476,36-45,Single,True,1,5.0,8
4477,26-35,NaN,True,3,3.0,9
4478,46-55,Married,True,3,,2
4479,18-25,Married,False,2,4.0,3
4480,26-35,Married,True,1,,1
4481,36-45,NaN,False,1,2.0,8
4482,18-25,Single,True,1,,5
4483,46-55,Single,True,3,1.0,6
4484,18-25,NaN,False,5,1.0,7
4485,56+,Single,False,5,,3
4486,46-55,Single,False,3,1.0,9
4487,36-45,Single,True,5,3.0,3
4488,26-35,Married,True,2,,4
4489,26-35,Married,True,5,5.0,3
4490,46-55,Single,True,2,3.0,2
4491,46-55,Married,False,1,6.0,4
4492,36-45,Married,True,6,6.0,1
4493,56+,Single,True,1,3.0,7
4494,46-55,Married,True,2,6.0,2
4495,26-35,Married,False,6,1.0,7
4496,36-45,Single,True,1,,8
4497,36-45,Single,False,1,6.0,2
4498,56+,NaN,True,5,5.0,9
4499,56+,NaN,False,1,3.0,6
4500,36-45,NaN,True,5,5.0,6
4501,56+,Married,True,5,1.0,1
4502,56+,NaN,False,3,6.0,5
4503,26-35,NaN,False,6,,3
4504,26-35,Single,False,2,3.0,5
4505,26-35,Married,False,4,6.0,1
4506,18-25,Single,True,2,1.0,4
4507,18-25,NaN,True,1,1.0,5
4508,26-35,Married,False,2,4.0,9
4509,18-25,NaN,False,4,6.0,8
4510,18-25,Married,True,4,4.0,7
4511,46-55,NaN,True,3,4.0,9
4512,36-45,Married,False,3,1.0,1
4513,56+,Married,True,2,5.0,1
4514,46-55,NaN,False,4,2.0,6
4515,36-45,NaN,True,6,1.0,1
4516,46-55,Single,False,6,5.0,6
4517,46-55,Married,False,6,5.0,6
4518,46-55,NaN,False,4,2.0,3
4519,56+,Married,True,5,4.0,2
4520,26-35,Married,False,2,4.0,1
4521,46-55,Married,False,5,6.0,4
4522,56+,Married,True,1,2.0,1
4523,18-25,NaN,False,1,1.0,6
4524,46-55,Married,False,2,6.0,4
4525,46-55,Single,True,6,6.0,7
4526,36-45,Single,True,1,1.0,6
4527,18-25,Single,True,6,3.0,9
4528,46-55,Single,False,2,4.0,7
4529,46-55,Married,False,2,5.0,6
4530,46-55,Married,True,4,5.0,7
4531,56+,Married,False,2,,6
4532,56+,Married,False,3,2.0,9
4533,36-45,Single,True,6,3.0,7
4534,56+,NaN,True,6,6.0,7
4535,46-55,Married,True,3,3.0,2
4536,36-45,Single,False,2,,9
4537,26-35,Single,True,5,6.0,8
4538,18-25,NaN,True,6,6.0,9
4539,46-55,Single,True,3,4.0,8
4540,46-55,Single,False,4,1.0,3
4541,36-45,NaN,False,5,3.0,1
4542,46-55,NaN,False,3,1.0,2
4543,46-55,Married,False,3,6.0,3
4544,18-25,NaN,True,3,1.0,6
4545,18-25,Married,False,6,5.0,2
4546,18-25,NaN,False,6,2.0,1
4547,56+,Married,False,5,,8
4548,46-55,NaN,True,6,,6
4549,46-55,NaN,False,5,1.0,9
4550,46-55,NaN,True,4,2.0,3
4551,18-25,Married,True,4,6.0,7
4552,26-35,Married,False,4,3.0,4
4553,56+,NaN,True,2,6.0,1
4554,56+,Married,False,6,6.0,5
4555,46-55,NaN,False,2,2.0,7
4556,56+,Married,True,1,3.0,6
4557,18-25,Married,False,1,3.0,6
4558,56+,NaN,False,1,2.0,1
4559,36-45,Married,True,1,4.0,6
4560,26-35,Married,True,1,4.0,7
4561,46-55,Married,True,5,6.0,9
4562,18-25,NaN,False,3,3.0,1
4563,56+,NaN,True,2,6.0,3
4564,46-55,Married,True,4,5.0,2
4565,26-35,Married,True,2,6.0,9
4566,26-35,Married,True,6,4.0,9
4567,46-55,Single,False,5,2.0,5
4568,46-55,NaN,False,4,,1
4569,26-35,NaN,True,2,4.0,6
4570,36-45,Married,True,6,1.0,6
4571,26-35,Single,True,6,2.0,2
4572,18-25,Single,False,3,4.0,1
4573,56+,Married,True,3,1.0,7
4574,26-35,NaN,True,4,6.0,5
4575,18-25,Married,True,4,3.0,7
4576,26-35,Single,False,3,,1
4577,46-55,Married,False,2,1.0,4
4578,26-35,NaN,True,2,1.0,1
4579,56+,Single,False,6,3.0,3
4580,18-25,NaN,False,3,4.0,9
4581,18-25,Married,False,2,1.0,9
4582,18-25,Single,False,6,5.0,8
4583,46-55,NaN,False,3,4.0,3
4584,56+,NaN,False,2,5.0,4
4585,56+,Married,True,4,2.0,2
4586,26-35,Married,True,3,3.0,2
4587,18-25,Single,False,2,3.0,8
4588,18-25,Single,True,1,3.0,5
4589,18-25,Married,False,3,5.0,2
4590,26-35,Married,False,1,5.0,5
4591,36-45,Single,True,2,2.0,8
4592,18-25,Married,False,3,1.0,2
4593,56+,Single,False,4,,6
4594,18-25,Single,True,4,4.0,9
4595,18-25,Married,True,4,2.0,5
4596,56+,Single,True,4,6.0,5
4597,56+,Married,True,2,1.0,5
4598,46-55,Married,True,1,2.0,9
4599,56+,Single,False,2,6.0,2
4600,18-25,NaN,False,2,6.0,2
4601,18-25,Single,True,4,6.0,5
4602,36-45,Married,False,4,6.0,4
4603,26-35,Single,True,1,2.0,5
4604,56+,NaN,False,3,6.0,1
4605,56+,Married,True,5,5.0,7
4606,56+,NaN,True,5,5.0,4
4607,18-25,Single,False,2,1.0,7
4608,36-45,NaN,True,5,2.0,4
4609,56+,NaN,True,1,2.0,2
4610,18-25,Single,False,5,3.0,6
4611,36-45,NaN,False,4,1.0,5
4612,46-55,Single,True,6,2.0,1
4613,26-35,NaN,False,4,1.0,1
4614,26-35,NaN,False,2,3.0,2
4615,26-35,NaN,True,1,,8
4616,18-25,Single,True,6,4.0,7
4617,36-45,NaN,True,6,5.0,1
4618,26-35,Married,False,4,,3
4619,56+,Single,False,5,4.0,6
4620,56+,NaN,True,1,6.0,9
4621,46-55,Single,True,6,6.0,1
4622,26-35,Single,False,3,4.0,4
4623,26-35,NaN,False,2,5.0,5
4624,46-55,Single,True,4,2.0,2
4625,36-45,Single,False,6,4.0,6
4626,36-45,Single,False,3,1.0,2
4627,46-55,NaN,False,5,2.0,1
4628,26-35,Married,False,4,6.0,8
4629,26-35,Single,False,6,6.0,7
4630,26-35,NaN,False,4,,6
4631,26-35,Single,True,3,3.0,9
4632,26-35,Married,True,4,4.0,9
4633,56+,NaN,True,5,4.0,8
4634,56+,Single,False,1,1.0,2
4635,26-35,Married,False,5,5.0,5
4636,26-35,Married,False,2,4.0,1
4637,36-45,Single,False,2,5.0,2
4638,56+,Single,True,4,6.0,6
4639,46-55,NaN,True,4,5.0,3
4640,46-55,Married,True,4,6.0,2
4641,26-35,Single,True,5,6.0,6
4642,26-35,Single,False,6,2.0,3
4643,46-55,Single,True,2,5.0,2
4644,36-45,Single,False,4,4.0,4
4645,18-25,Single,False,5,2.0,8
4646,46-55,Married,True,5,2.0,7
4647,56+,NaN,False,5,6.0,7
4648,26-35,Married,True,4,2.0,3
4649,26-35,Married,False,6,5.0,7
4650,18-25,Married,True,6,3.0,2
4651,56+,NaN,True,5,6.0,8
4652,36-45,NaN,True,4,4.0,9
4653,46-55,NaN,True,3,2.0,1
4654,26-35,Single,True,6,4.0,5
4655,26-35,Married,False,1,1.0,4
4656,26-35,Married,False,6,6.0,5
4657,26-35,Married,True,2,5.0,3
4658,36-45,Married,False,3,3.0,7
4659,46-55,Single,True,5,,6
4660,26-35,NaN,True,4,4.0,6
4661,46-55,NaN,True,6,,9
4662,46-55,Single,False,3,3.0,9
4663,26-35,Single,False,5,4.0,9
4664,56+,Married,False,3,5.0,6
4665,26-35,Single,False,6,4.0,6
4666,36-45,Single,True,5,4.0,2
4667,26-35,NaN,False,3,5.0,7
4668,26-35,NaN,True,4,1.0,7
4669,36-45,Married,False,4,4.0,4
4670,26-35,NaN,True,5,1.0,9
4671,36-45,Single,False,5,,1
4672,26-35,Married,False,2,1.0,1
4673,26-35,Married,False,1,4.0,5
4674,26-35,NaN,True,3,,7
4675,46-55,Single,True,6,2.0,7
4676,46-55,Married,False,4,6.0,6
4677,56+,Single,True,1,6.0,7
4678,26-35,Single,True,6,2.0,4
4679,36-45,Single,False,1,6.0,3
4680,56+,Married,True,4,5.0,4
4681,46-55,NaN,False,4,3.0,6
4682,26-35,Married,True,2,2.0,1
4683,18-25,NaN,True,4,6.0,4
4684,26-35,Married,False,2,4.0,9
4685,56+,NaN,True,3,1.0,2
4686,56+,Single,False,3,3.0,9
4687,46-55,Single,True,1,3.0,3
4688,18-25,Married,False,6,3.0,7
4689,18-25,NaN,False,5,4.0,7
4690,36-45,NaN,True,1,1.0,4
4691,56+,Single,True,3,4.0,7
4692,46-55,NaN,True,4,2.0,8
4693,36-45,Married,False,1,2.0,8
4694,18-25,NaN,False,4,5.0,9
4695,18-25,NaN,True,5,5.0,7
4696,26-35,Married,False,1,3.0,9
4697,26-35,Single,False,2,2.0,6
4698,36-45,NaN,False,6,5.0,4
4699,18-25,NaN,True,3,,8
4700,46-55,Married,True,2,,4
4701,18-25,Single,True,5,2.0,3
4702,46-55,NaN,False,1,,8
4703,46-55,NaN,False,6,2.0,3
4704,46-55,NaN,True,2,4.0,4
4705,26-35,Married,True,5,2.0,7
4706,56+,NaN,False,6,1.0,1
4707,46-55,Single,False,3,5.0,7
4708,36-45,Married,True,3,4.0,1
4709,18-25,NaN,False,6,1.0,4
4710,18-25,NaN,True,1,3.0,3
4711,46-55,Single,False,3,2.0,5
4712,26-35,Single,True,6,6.0,8
4713,36-45,Single,True,2,4.0,1
4714,56+,NaN,False,6,6.0,6
4715,18-25,NaN,True,4,2.0,8
4716,36-45,Single,True,1,,2
4717,26-35,Single,True,6,5.0,5
4718,46-55,NaN,False,3,3.0,4
4719,18-25,Married,False,5,6.0,9
4720,26-35,NaN,True,1,4.0,5
4721,36-45,Married,True,3,,1
4722,26-35,Married,True,3,3.0,1
4723,36-45,Married,True,3,5.0,4
4724,36-45,Married,False,3,,2
4725,18-25,Single,True,2,5.0,4
4726,36-45,NaN,True,1,6.0,9
4727,56+,Single,True,5,1.0,2
4728,36-45,Married,False,4,3.0,3
4729,26-35,NaN,True,2,5.0,2
4730,26-35,NaN,True,5,4.0,9
4731,18-25,Single,True,2,5.0,2
4732,56+,Single,False,2,6.0,1
4733,56+,Married,False,2,,2
4734,18-25,Married,False,6,6.0,4
4735,18-25,Single,False,3,4.0,9
4736,26-35,Single,True,4,6.0,4
4737,36-45,Married,True,1,2.0,5
4738,56+,NaN,True,5,1.0,4
4739,26-35,Single,False,1,,9
4740,46-55,Single,True,3,2.0,3
4741,26-35,Single,False,3,2.0,3
4742,26-35,Married,True,1,6.0,5
4743,18-25,Single,False,5,2.0,5
4744,46-55,NaN,False,3,5.0,2
4745,18-25,Single,False,5,6.0,5
4746,46-55,Married,True,6,2.0,1
4747,36-45,NaN,True,3,1.0,6
4748,18-25,Single,False,1,4.0,9
4749,26-35,Single,False,4,,7
4750,46-55,Single,False,2,,2
4751,56+,Married,False,2,4.0,2
4752,26-35,Single,True,5,2.0,1
4753,18-25,Single,True,2,2.0,6
4754,18-25,Single,True,4,,1
4755,46-55,Married,True,5,6.0,4
4756,18-25,NaN,False,6,,2
4757,56+,NaN,False,2,5.0,3
4758,56+,Single,True,4,3.0,2
4759,56+,Single,False,4,6.0,7
4760,56+,NaN,True,1,6.0,5
4761,18-25,NaN,True,5,1.0,2
4762,36-45,Single,True,4,3.0,8
4763,46-55,Single,False,4,4.0,3
4764,56+,Married,True,2,2.0,7
4765,56+,Married,False,6,2.0,2
4766,36-45,Married,True,6,4.0,9
4767,18-25,Single,True,6,4.0,4
4768,46-55,Married,False,5,6.0,9
4769,56+,NaN,True,5,3.0,5
4770,56+,Married,False,4,4.0,3
4771,36-45,NaN,False,6,4.0,6
4772,36-45,Married,True,5,6.0,5
4773,18-25,Married,False,4,3.0,5
4774,56+,Married,False,1,4.0,9
4775,18-25,Single,True,4,,9
4776,18-25,NaN,True,5,6.0,5
4777,26-35,Single,False,4,4.0,7
4778,46-55,Married,True,3,6.0,7
4779,26-35,NaN,True,4,2.0,7
4780,36-45,Single,True,4,3.0,1
4781,46-55,Single,False,4,4.0,6
4782,56+,Married,False,6,,5
4783,26-35,Single,False,6,4.0,9
4784,56+,Single,False,2,1.0,5
4785,26-35,Single,False,3,5.0,9
4786,18-25,Single,True,5,6.0,6
4787,36-45,Married,True,4,,2
4788,56+,Married,False,5,2.0,1
4789,46-55,Married,True,5,6.0,2
4790,56+,NaN,False,5,1.0,1
4791,18-25,NaN,False,3,4.0,7
4792,56+,Married,True,6,,6
4793,56+,Married,False,2,1.0,8
4794,36-45,NaN,True,2,4.0,3
4795,36-45,Married,True,6,3.0,5
4796,26-35,Single,False,4,3.0,8
4797,56+,Married,True,6,2.0,4
4798,18-25,NaN,False,2,1.0,4
4799,26-35,Married,False,1,2.0,1
4800,46-55,NaN,True,5,,2
4801,46-55,Single,False,5,4.0,7
4802,36-45,NaN,True,1,4.0,5
4803,26-35,Married,True,3,1.0,8
4804,26-35,Married,True,4,3.0,9
4805,18-25,Single,False,1,6.0,3
4806,36-45,Single,True,4,4.0,1
4807,36-45,NaN,False,2,3.0,5
4808,26-35,Married,True,2,1.0,8
4809,46-55,NaN,False,6,3.0,1
4810,18-25,NaN,True,3,1.0,1
4811,46-55,NaN,True,6,3.0,6
4812,36-45,NaN,False,6,3.0,5
4813,56+,Married,False,5,4.0,1
4814,36-45,NaN,False,6,5.0,7
4815,56+,Single,False,4,2.0,2
4816,18-25,Single,True,6,3.0,3
4817,26-35,NaN,True,3,6.0,1
4818,18-25,Single,False,4,3.0,4
4819,18-25,NaN,False,6,6.0,5
4820,46-55,NaN,False,3,,4
4821,26-35,Single,True,6,5.0,4
4822,36-45,NaN,True,4,4.0,6
4823,26-35,Married,True,5,4.0,5
4824,26-35,NaN,False,1,4.0,9
4825,56+,Single,False,4,6.0,5
4826,56+,Married,False,4,4.0,8
4827,26-35,NaN,True,5,,2
4828,56+,Married,False,6,5.0,1
4829,36-45,Single,False,4,1.0,8
4830,36-45,Married,True,4,6.0,8
4831,26-35,NaN,False,6,2.0,9
4832,18-25,NaN,True,1,4.0,3
4833,18-25,Married,False,3,,7
4834,46-55,NaN,False,1,,1
4835,26-35,Married,True,3,,8
4836,36-45,NaN,True,5,,5
4837,26-35,NaN,True,3,3.0,8
4838,56+,Married,False,1,,1
4839,18-25,Single,False,2,6.0,3
4840,36-45,Married,False,6,1.0,4
4841,26-35,NaN,True,5,,1
4842,56+,Single,False,2,5.0,5
4843,26-35,Married,True,3,6.0,2
4844,36-45,NaN,False,4,4.0,7
4845,46-55,Married,False,5,3.0,6
4846,56+,NaN,True,5,,7
4847,46-55,Single,False,4,,8
4848,46-55,Married,False,1,5.0,6
4849,46-55,Single,False,3,6.0,8
4850,26-35,Single,True,4,1.0,6
4851,18-25,Married,False,4,4.0,4
4852,26-35,Married,True,3,4.0,2
4853,56+,NaN,False,1,,1
4854,46-55,Married,True,5,4.0,4
4855,56+,NaN,False,6,6.0,3
4856,56+,Single,False,2,6.0,3
4857,18-25,NaN,False,5,3.0,5
4858,46-55,Single,False,5,1.0,6
4859,46-55,Single,False,4,3.0,4
4860,36-45,Married,False,5,,8
4861,36-45,Single,False,4,6.0,3
4862,56+,Single,True,4,2.0,1
4863,18-25,NaN,True,6,5.0,6
4864,36-45,Married,False,5,2.0,8
4865,46-55,Single,True,1,6.0,6
4866,46-55,Single,True,6,5.0,4
4867,46-55,NaN,False,6,,7
4868,46-55,NaN,True,6,4.0,5
4869,56+,NaN,True,4,5.0,5
4870,36-45,Married,True,6,,1
4871,46-55,Single,True,5,6.0,2
4872,18-25,NaN,False,6,3.0,1
4873,56+,Married,False,4,4.0,6
4874,36-45,NaN,False,5,2.0,9
4875,26-35,Married,True,5,6.0,1
4876,26-35,Single,True,2,1.0,9
4877,46-55,NaN,False,1,4.0,3
4878,36-45,Married,True,1,1.0,8
4879,46-55,NaN,False,6,,6
4880,56+,NaN,False,4,6.0,1
4881,56+,Single,False,3,3.0,2
4882,36-45,NaN,True,6,4.0,1
4883,46-55,NaN,False,1,3.0,5
4884,56+,NaN,False,6,4.0,9
4885,18-25,Married,True,3,4.0,1
4886,36-45,NaN,True,1,4.0,3
4887,46-55,Single,False,3,3.0,5
4888,18-25,Single,True,4,3.0,4
4889,46-55,Married,False,2,6.0,4
4890,26-35,Single,True,2,5.0,6
4891,46-55,NaN,False,3,2.0,9
4892,56+,Single,True,5,4.0,1
4893,26-35,NaN,False,1,4.0,6
4894,46-55,NaN,True,3,6.0,6
4895,26-35,NaN,True,2,5.0,7
4896,36-45,Single,True,3,,6
4897,26-35,Single,True,6,2.0,4
4898,18-25,Single,False,1,,9
4899,56+,Married,False,6,5.0,2
4900,56+,NaN,False,1,3.0,8
4901,46-55,Single,True,5,6.0,3
4902,56+,Married,False,3,2.0,4
4903,46-55,Married,False,5,4.0,2
4904,46-55,Single,False,3,4.0,1
4905,46-55,Married,True,4,,8
4906,18-25,Single,True,1,1.0,5
4907,56+,Married,False,5,6.0,6
4908,26-35,Married,True,1,3.0,2
4909,18-25,NaN,True,6,5.0,3
4910,36-45,NaN,False,3,3.0,5
4911,46-55,Married,False,3,2.0,9
4912,18-25,NaN,False,2,6.0,4
4913,36-45,Single,True,3,5.0,1
4914,18-25,Single,False,6,5.0,4
4915,18-25,Married,False,3,5.0,9
4916,18-25,Single,False,3,2.0,9
4917,26-35,NaN,True,1,1.0,3
4918,56+,NaN,False,3,6.0,2
4919,46-55,Single,True,1,1.0,7
4920,26-35,Single,False,1,6.0,2
4921,36-45,Married,False,2,,8
4922,56+,Married,False,2,6.0,8
4923,26-35,Single,True,6,5.0,9
4924,46-55,NaN,False,4,1.0,5
4925,18-25,Married,False,1,1.0,4
4926,46-55,Single,True,3,5.0,8
4927,56+,Single,False,2,2.0,2
4928,46-55,Married,False,5,6.0,9
4929,46-55,Married,False,5,3.0,3
4930,18-25,Single,False,1,2.0,6
4931,26-35,NaN,True,6,2.0,8
4932,56+,Married,False,3,2.0,2
4933,56+,Single,True,6,4.0,1
4934,26-35,NaN,False,2,3.0,9
4935,26-35,NaN,False,1,3.0,8
4936,36-45,NaN,False,2,3.0,5
4937,36-45,Married,False,4,,3
4938,56+,NaN,True,5,1.0,7
4939,18-25,Married,False,6,6.0,8
4940,18-25,Married,False,6,4.0,6
4941,56+,NaN,True,1,2.0,9
4942,18-25,Married,False,6,4.0,9
4943,26-35,Married,False,5,6.0,7
4944,18-25,Single,True,1,4.0,8
4945,46-55,Single,True,5,3.0,9
4946,46-55,Single,True,6,5.0,2
4947,46-55,Married,False,4,5.0,3
4948,56+,Single,False,4,3.0,8
4949,18-25,NaN,False,3,2.0,2
4950,46-55,NaN,True,3,4.0,8
4951,56+,Married,False,3,4.0,3
4952,36-45,Married,False,1,2.0,5
4953,18-25,Married,True,2,6.0,8
4954,46-55,Single,True,2,2.0,6
4955,56+,Married,True,5,,7
4956,18-25,Single,False,6,,1
4957,56+,Single,True,4,1.0,2
4958,46-55,Married,False,1,3.0,8
4959,56+,NaN,True,6,1.0,9
4960,26-35,NaN,False,3,5.0,1
4961,46-55,Married,False,2,6.0,1
4962,56+,Single,False,2,5.0,1
4963,18-25,Married,False,6,4.0,1
4964,56+,NaN,False,2,6.0,9
4965,56+,NaN,False,3,5.0,4
4966,26-35,Married,True,1,2.0,7
4967,18-25,Married,False,2,2.0,3
4968,18-25,Single,True,2,3.0,2
4969,46-55,Married,True,6,6.0,4
4970,36-45,Married,False,5,6.0,9
4971,36-45,Married,True,3,,1
4972,56+,NaN,False,2,6.0,2
4973,26-35,Married,False,3,,5
4974,18-25,NaN,False,2,6.0,8
4975,36-45,NaN,True,5,3.0,3
4976,36-45,Married,False,6,1.0,3
4977,26-35,Married,True,5,,8
4978,18-25,Single,True,6,5.0,4
4979,36-45,Married,True,5,3.0,4
4980,36-45,Single,False,6,5.0,8
4981,26-35,Single,False,3,3.0,7
4982,56+,NaN,True,6,2.0,7
4983,18-25,Married,True,2,1.0,5
4984,56+,Married,False,1,6.0,7
4985,36-45,Married,True,6,5.0,1
4986,18-25,Single,False,1,5.0,9
4987,18-25,Single,True,3,4.0,3
4988,56+,NaN,True,6,6.0,5
4989,36-45,NaN,True,4,,9
4990,18-25,Single,True,3,,9
4991,56+,NaN,False,3,3.0,2
4992,18-25,Married,True,1,1.0,9
4993,36-45,Single,True,6,3.0,9
4994,26-35,Married,True,2,3.0,5
4995,56+,Single,True,2,6.0,5
4996,56+,NaN,True,6,1.0,8
4997,36-45,Married,True,1,1.0,4
4998,36-45,Married,False,4,2.0,3
4999,56+,Single,False,1,6.0,6
5000,36-45,Single,True,5,6.0,1
5001,26-35,Married,False,1,3.0,1
5002,18-25,Married,True,5,,9
5003,26-35,NaN,True,1,,6
5004,26-35,Single,False,2,,8
5005,46-55,NaN,False,2,1.0,5
5006,56+,Single,True,6,,9
5007,46-55,Married,False,5,,1
5008,18-25,NaN,False,6,6.0,7
5009,46-55,Single,True,2,2.0,6
5010,18-25,NaN,True,3,1.0,2
5011,46-55,NaN,True,1,2.0,6
5012,26-35,Married,False,5,4.0,8
5013,18-25,Married,False,1,6.0,7
5014,36-45,Single,True,5,4.0,7
5015,18-25,Single,False,4,2.0,9
5016,18-25,Married,True,4,3.0,7
5017,36-45,NaN,True,6,1.0,3
5018,46-55,NaN,True,2,5.0,7
5019,56+,Single,True,1,1.0,9
5020,46-55,Single,True,3,5.0,2
5021,46-55,Married,True,3,3.0,5
5022,18-25,Single,True,6,2.0,2
5023,36-45,NaN,False,3,6.0,6
5024,56+,Single,True,1,4.0,1
5025,36-45,Married,True,6,1.0,4
5026,36-45,Married,True,6,4.0,2
5027,26-35,Single,False,6,1.0,2
5028,46-55,NaN,False,3,2.0,8
5029,18-25,Married,False,5,1.0,8
5030,56+,NaN,True,5,,8
5031,46-55,NaN,True,1,2.0,3
5032,26-35,Married,False,6,6.0,7
