id,campaign_id,coupon_id,customer_id,redemption_status
47268,21,433,1970,1
47269,27,510,2044,0
47270,24,496,1598,0
47271,21,456,1233,0
47272,26,414,780,0
47273,25,423,834,0
47274,25,960,1307,0
47275,28,888,244,0
47276,27,613,109,0
47277,20,860,1713,0
47278,29,508,992,0
47279,25,101,800,1
47280,24,929,2862,1
47281,28,548,1182,1
47282,26,387,1907,0
47283,21,283,1223,0
47284,24,871,83,1
47285,29,808,946,1
47286,25,632,2261,1
47287,29,116,708,1
47288,24,174,1402,1
47289,20,751,1044,1
47290,27,220,2056,1
47291,20,864,2908,1
47292,23,707,416,1
47293,28,496,2967,1
47294,23,311,960,0
47295,29,496,1934,1
47296,20,888,2086,1
47297,25,150,888,0
47298,27,978,2629,0
47299,26,948,224,0
47300,22,682,1302,1
47301,27,903,2418,0
47302,20,230,1034,0
47303,22,961,1749,0
47304,27,994,2432,0
47305,29,235,1385,0
47306,26,789,10,0
47307,28,960,2876,1
47308,24,637,1428,0
47309,23,870,2153,0
47310,24,991,2872,0
47311,23,862,1363,1
47312,27,161,507,1
47313,22,213,395,0
47314,21,401,2485,0
47315,28,924,1826,1
47316,24,362,714,1
47317,20,300,2439,1
47318,27,242,2457,0
47319,21,366,576,0
47320,27,621,2349,1
47321,28,100,2388,0
47322,28,671,920,0
47323,20,880,2303,0
47324,28,371,448,0
47325,23,606,1757,0
47326,22,854,2405,1
47327,21,151,820,1
47328,23,760,276,1
47329,23,787,289,0
47330,25,722,1827,1
47331,26,598,2381,1
47332,26,177,1675,1
47333,23,413,2998,0
47334,27,305,200,1
47335,24,207,2746,1
47336,25,964,163,0
47337,21,678,2657,1
47338,25,560,167,0
47339,23,738,358,1
47340,21,662,1961,0
47341,20,598,1415,1
47342,28,487,720,0
47343,21,514,2699,1
47344,28,579,1072,1
47345,27,173,1757,1
47346,20,753,684,0
47347,26,670,82,0
47348,27,445,2600,0
47349,20,851,2850,1
47350,21,428,1440,1
47351,25,256,204,1
47352,20,846,2325,0
47353,28,384,2208,1
47354,27,494,954,1
47355,27,915,1980,0
47356,24,302,1602,1
47357,25,765,1650,1
47358,20,444,824,0
47359,22,227,2962,1
47360,22,173,2384,0
47361,23,594,1820,0
47362,24,266,463,0
47363,27,853,898,0
47364,25,991,2177,1
47365,24,300,2823,1
47366,20,478,1864,0
47367,25,719,1670,1
47368,24,359,407,0
47369,21,101,942,0
47370,22,159,1228,0
47371,20,997,279,1
47372,21,300,2384,0
47373,26,339,676,0
47374,27,840,1024,1
47375,26,867,2542,1
47376,22,179,1539,0
47377,25,478,952,0
47378,23,129,289,0
47379,21,622,77,0
47380,26,859,1131,0
47381,20,788,2941,1
47382,23,136,2901,0
47383,27,970,2038,1
47384,20,837,2867,1
47385,25,725,1424,0
47386,22,112,1479,1
47387,20,990,1209,1
47388,20,909,1774,0
47389,27,865,1161,0
47390,22,800,131,1
47391,20,399,703,0
47392,23,916,2196,0
47393,24,544,2203,0
47394,20,867,824,0
47395,29,230,839,0
47396,22,911,1630,0
47397,26,856,496,0
47398,25,795,1364,1
47399,28,100,1991,0
47400,22,265,585,1
47401,21,633,987,0
47402,20,585,761,1
47403,22,415,706,1
47404,27,995,2909,1
47405,27,930,1283,1
47406,25,386,240,0
47407,28,924,1923,0
47408,21,999,1032,0
47409,25,337,2835,1
47410,22,725,241,0
47411,25,508,2910,0
47412,23,336,2428,1
47413,20,706,1508,1
47414,28,227,421,0
47415,24,909,2520,1
47416,24,609,2683,1
47417,24,397,2791,1
47418,25,709,2625,0
47419,23,826,2486,0
47420,25,242,1339,1
47421,24,585,1710,0
47422,26,422,2927,0
47423,29,821,2462,0
47424,21,501,1681,1
47425,21,686,1321,0
47426,21,116,1067,1
47427,29,435,627,1
47428,24,107,1780,0
47429,21,955,2857,1
47430,28,818,2993,0
47431,26,229,864,0
47432,26,769,1418,0
47433,26,554,1007,1
47434,20,798,156,1
47435,24,294,2217,1
47436,24,908,1959,1
47437,26,987,2744,1
47438,27,191,1348,1
47439,23,492,516,1
47440,27,403,1878,1
47441,21,783,1578,1
47442,25,535,674,0
47443,25,399,2831,1
47444,25,985,2345,1
47445,21,801,916,0
47446,22,505,2638,0
47447,24,802,1043,0
47448,23,604,1995,1
47449,23,580,492,1
47450,23,701,1005,0
47451,22,154,1234,1
47452,24,169,2569,1
47453,22,190,929,0
47454,26,711,327,1
47455,20,536,2339,0
47456,25,830,512,0
47457,27,892,638,1
47458,22,654,1226,1
47459,22,301,1100,0
47460,25,944,1256,0
47461,25,801,1653,1
47462,24,516,2666,0
47463,20,112,1245,1
47464,22,458,1837,0
47465,26,157,1952,1
47466,25,498,1476,1
47467,21,369,2098,1
47468,28,723,2840,0
47469,23,905,2135,0
47470,20,980,1473,1
47471,27,344,260,1
47472,24,991,1850,0
47473,27,428,753,0
47474,27,495,258,0
47475,20,456,1741,1
47476,25,271,2958,1
47477,24,649,1956,0
47478,20,121,109,1
47479,28,520,1773,0
47480,26,704,501,1
47481,26,600,2549,0
47482,22,598,1668,1
47483,26,836,131,0
47484,28,994,2722,0
47485,25,222,216,1
47486,29,195,2230,1
47487,23,616,1538,1
47488,24,847,569,1
47489,28,165,2338,1
47490,26,456,2738,0
47491,28,420,447,1
47492,23,980,2234,0
47493,25,844,2510,1
47494,23,999,2779,1
47495,22,496,1207,0
47496,28,105,1976,0
47497,21,815,1383,1
47498,25,755,2304,0
47499,21,319,1750,1
47500,26,109,1008,1
47501,25,342,240,1
47502,21,856,287,1
47503,28,374,1037,0
47504,23,702,423,0
47505,20,846,605,1
47506,27,850,2486,0
47507,26,945,958,1
47508,22,184,784,0
47509,21,677,622,0
47510,27,463,2986,1
47511,21,154,289,0
47512,27,733,1964,0
47513,27,167,1315,0
47514,21,712,1400,1
47515,22,685,667,1
47516,25,163,38,0
47517,27,344,963,0
47518,21,135,944,0
47519,24,181,90,0
47520,29,587,2768,0
47521,22,232,2973,0
47522,26,856,1436,1
47523,25,775,1061,1
47524,20,240,2183,1
47525,27,622,2071,0
47526,20,566,425,0
47527,28,822,247,1
47528,21,389,2933,0
47529,24,391,791,0
47530,25,464,2928,1
47531,29,941,1818,1
47532,25,971,2981,1
47533,26,874,65,0
47534,22,373,229,1
47535,22,611,1556,1
47536,23,642,2855,0
47537,27,658,2925,1
47538,27,123,1722,0
47539,29,208,257,1
47540,22,885,258,1
47541,26,753,2888,0
47542,26,305,525,1
47543,25,122,373,1
47544,23,514,1695,1
47545,25,639,439,0
47546,26,588,933,0
47547,22,519,918,0
47548,20,366,2881,0
47549,27,118,1207,0
47550,28,660,2043,0
47551,22,300,1468,1
47552,23,433,51,0
47553,26,825,2137,1
47554,26,992,590,0
47555,25,758,1279,0
47556,23,796,894,0
47557,21,804,54,1
47558,20,620,1365,1
47559,26,794,2585,0
47560,21,151,951,1
47561,20,872,2487,0
47562,28,993,2182,1
47563,28,272,2808,1
47564,22,993,1960,0
47565,29,979,1511,0
47566,28,286,846,0
47567,25,399,2234,0
47568,26,637,123,1
47569,23,374,985,0
47570,28,104,596,0
47571,20,649,375,0
47572,29,832,1917,0
47573,25,885,451,1
47574,29,583,1050,1
47575,25,901,1314,1
47576,29,992,2010,1
47577,23,243,2498,1
47578,25,800,2634,1
47579,29,161,2573,1
47580,20,305,1097,0
47581,25,386,840,0
47582,27,583,1575,1
47583,24,370,1236,1
47584,27,494,659,1
47585,22,994,499,1
47586,24,349,2766,0
47587,28,262,198,0
47588,28,851,1473,0
47589,20,905,2257,0
47590,21,740,1340,1
47591,29,971,1397,1
47592,26,667,580,0
47593,24,415,2426,1
47594,24,417,1056,1
47595,27,292,1198,0
47596,27,719,2034,1
47597,28,784,2798,0
47598,21,701,516,0
47599,26,389,272,0
47600,28,617,2908,0
47601,27,419,2491,0
47602,23,454,1449,0
47603,24,926,1585,0
47604,23,377,2684,0
47605,20,287,1432,1
47606,22,748,766,1
47607,24,839,283,1
47608,20,850,2959,0
47609,27,516,223,0
47610,27,114,2966,1
47611,23,485,2505,1
47612,22,906,2080,0
47613,22,132,1456,1
47614,24,282,1150,0
47615,27,133,634,1
47616,28,797,2102,1
47617,25,191,602,1
47618,26,487,1566,0
47619,24,130,1147,1
47620,26,204,410,0
47621,21,339,814,0
47622,22,323,1578,1
47623,25,882,2368,1
47624,21,791,2221,1
47625,26,988,1332,1
47626,24,314,2495,0
47627,23,543,2756,1
47628,26,679,1996,1
47629,22,533,2230,0
47630,24,202,664,0
47631,28,737,1791,1
47632,24,252,2266,1
47633,24,733,2519,1
47634,26,340,2769,1
47635,24,789,1081,0
47636,25,527,2945,0
47637,24,849,2471,1
47638,27,212,2564,1
47639,22,243,1467,0
47640,23,186,2433,1
47641,24,243,1032,0
47642,21,189,1399,0
47643,28,282,1121,0
47644,29,428,1479,0
47645,24,459,2666,0
47646,25,917,2371,0
47647,27,984,1731,0
47648,20,217,2878,0
47649,22,675,471,1
47650,25,718,950,1
47651,22,962,865,0
47652,22,419,1902,1
47653,27,839,580,0
47654,24,250,1628,0
47655,24,657,850,1
47656,20,895,1232,0
47657,21,812,998,0
47658,24,810,719,1
47659,24,701,1743,0
47660,23,876,86,0
47661,29,422,1652,1
47662,25,985,1407,1
47663,23,152,295,0
47664,25,480,186,0
47665,27,749,1400,0
47666,29,894,1317,0
47667,20,732,505,0
47668,28,455,1773,1
47669,23,346,759,1
47670,29,436,2403,0
47671,22,987,1834,0
47672,20,889,1183,1
47673,29,504,2592,0
47674,29,154,2449,1
47675,26,813,2249,1
47676,27,792,921,1
47677,23,418,1284,0
47678,23,107,1879,0
47679,24,899,287,0
47680,27,384,196,0
47681,21,468,396,0
47682,22,243,2171,0
47683,29,598,1002,1
47684,25,528,806,0
47685,23,988,2984,1
47686,23,111,1750,0
47687,22,344,2067,1
47688,29,432,2334,0
47689,21,396,882,1
47690,25,529,2084,1
47691,21,938,2089,0
47692,28,949,365,1
47693,20,503,1509,1
47694,26,179,2026,1
47695,26,955,2304,1
47696,29,443,937,0
47697,29,944,1545,1
47698,27,262,1969,0
47699,23,849,246,1
47700,25,744,1925,1
47701,22,774,1234,1
47702,29,303,2485,0
47703,23,784,1317,1
47704,22,925,1229,1
47705,29,542,1489,1
47706,23,308,1022,1
47707,23,135,1988,0
47708,26,668,185,0
47709,22,451,27,0
47710,21,388,554,0
47711,20,335,2509,0
47712,25,804,373,1
47713,28,421,2526,1
47714,20,282,1445,1
47715,22,223,1789,1
47716,21,365,1545,0
47717,23,400,1318,0
47718,24,582,1162,0
47719,23,480,2129,0
47720,28,624,675,0
47721,22,137,647,1
47722,23,412,451,0
47723,21,412,2391,1
47724,25,332,1651,0
47725,23,225,397,1
47726,27,399,1834,0
47727,23,236,2919,1
47728,27,466,2190,1
47729,23,184,2512,0
47730,27,399,2611,1
47731,29,102,783,1
47732,20,973,359,1
47733,28,319,240,1
47734,27,594,1633,0
47735,29,768,1074,1
47736,28,295,705,0
47737,29,582,2905,0
47738,28,472,1695,0
47739,24,332,645,1
47740,26,891,1607,0
47741,27,377,2770,1
47742,27,679,1829,0
47743,26,626,457,0
47744,26,564,2881,1
47745,24,708,1687,0
47746,27,835,1459,0
47747,25,711,1014,0
47748,22,591,2925,0
47749,29,945,801,0
47750,29,805,236,0
47751,25,721,262,1
47752,27,555,1093,0
47753,20,752,711,1
47754,20,918,628,1
47755,25,463,1270,1
47756,25,582,110,0
47757,29,266,1095,0
47758,22,274,2899,1
47759,22,888,717,1
47760,27,910,486,1
47761,28,797,2809,1
47762,25,324,692,1
47763,21,533,2965,0
47764,24,139,2291,0
47765,20,470,120,0
47766,25,911,411,0
47767,21,848,1239,0
47768,25,990,967,1
47769,22,518,1925,1
47770,23,809,469,0
47771,21,687,2519,1
47772,23,923,1386,0
47773,28,370,1969,0
47774,28,304,661,1
47775,27,293,1101,1
47776,26,682,2177,0
47777,20,369,986,1
47778,28,516,99,1
47779,28,758,1830,1
47780,29,467,970,0
47781,22,622,1351,1
47782,21,132,2692,0
47783,23,376,1978,0
47784,23,650,2146,1
47785,24,707,2620,0
47786,22,811,2674,1
47787,24,238,2905,1
47788,25,567,352,0
47789,24,459,819,1
47790,21,662,1087,0
47791,29,433,2219,1
47792,23,765,686,0
47793,20,556,2789,1
47794,22,784,1605,1
47795,24,143,2945,0
47796,21,605,366,0
47797,26,720,591,0
47798,26,842,858,0
47799,29,886,480,1
47800,24,214,453,0
47801,29,500,2242,1
47802,23,696,2544,0
47803,26,421,40,1
47804,26,369,2037,1
47805,23,869,2222,1
47806,20,478,707,1
47807,21,671,1685,1
47808,27,164,2999,1
47809,20,259,700,1
47810,29,347,2342,1
47811,23,894,2251,1
47812,28,263,2750,1
47813,23,529,1601,0
47814,28,877,1033,1
47815,26,539,1691,0
47816,21,282,1768,0
47817,22,921,1128,1
47818,21,358,2205,1
47819,23,551,283,1
47820,20,717,1544,0
47821,29,374,2056,1
47822,24,890,2477,1
47823,27,645,2084,0
47824,23,452,2417,0
47825,28,450,988,1
47826,29,176,1275,0
47827,20,416,1080,0
47828,24,899,107,0
47829,22,216,2013,1
47830,27,113,522,0
47831,20,965,15,0
47832,21,644,1633,1
47833,27,216,1447,0
47834,24,306,1859,0
47835,22,285,54,1
47836,25,446,2758,0
47837,22,934,752,0
47838,20,737,2552,1
47839,26,108,2788,1
47840,26,681,2681,1
47841,21,867,2724,1
47842,27,439,1525,0
47843,26,798,2281,0
47844,23,295,1716,1
47845,20,567,521,0
47846,25,178,2874,1
47847,24,570,2510,1
47848,23,803,1586,1
47849,24,325,616,0
47850,29,828,2720,0
47851,26,156,1329,1
47852,28,694,524,1
47853,27,917,2043,1
47854,29,615,1568,1
47855,20,578,875,1
47856,23,220,1870,1
47857,21,632,2353,1
47858,29,172,240,0
47859,20,419,888,0
47860,23,410,1564,0
47861,27,737,1797,0
47862,24,113,112,1
47863,25,476,1293,0
47864,24,508,2703,0
47865,23,419,1172,1
47866,24,299,1385,0
47867,23,410,2438,1
47868,25,903,631,1
47869,24,438,1923,0
47870,27,412,2767,0
47871,22,100,508,1
47872,28,429,199,0
47873,20,150,1377,1
47874,29,868,151,1
47875,20,681,1935,0
47876,28,984,51,1
47877,24,536,2940,1
47878,28,711,1213,0
47879,28,226,1949,0
47880,21,493,590,0
47881,28,410,2947,1
47882,26,264,2191,0
47883,22,647,1803,1
47884,20,803,187,1
47885,28,696,947,0
47886,22,672,2104,0
47887,27,442,2275,0
47888,21,965,2519,0
47889,28,181,2049,0
47890,24,780,2627,0
47891,29,285,1171,1
47892,29,943,2223,0
47893,25,707,720,1
47894,21,334,2055,0
47895,26,390,959,1
47896,24,938,2345,0
47897,22,569,285,1
47898,25,636,207,1
47899,29,520,1300,0
47900,29,540,139,0
47901,29,476,1382,0
47902,25,155,976,0
47903,28,497,2080,0
47904,24,882,2244,0
47905,23,275,247,1
47906,24,659,1480,0
47907,28,992,903,0
47908,24,286,2841,1
47909,27,614,2953,1
47910,28,885,1920,0
47911,28,303,2768,0
47912,28,189,1321,1
47913,26,130,1290,0
47914,26,186,1462,0
47915,20,832,1728,0
47916,29,110,1134,1
47917,29,813,2633,1
47918,25,764,7,1
47919,28,720,181,1
47920,29,591,535,0
47921,20,882,1596,0
47922,24,419,1453,1
47923,27,922,50,0
47924,29,610,425,1
47925,28,381,540,0
47926,25,760,126,1
47927,21,472,549,1
47928,25,913,1433,1
47929,22,130,524,1
47930,24,655,2910,0
47931,24,328,2772,1
47932,23,502,2908,1
47933,21,555,846,0
47934,23,171,2311,1
47935,29,767,460,1
47936,21,385,486,0
47937,25,735,649,0
47938,29,233,1278,1
47939,28,436,719,1
47940,28,412,1848,0
47941,26,617,1330,0
47942,21,373,1525,0
47943,21,540,2915,0
47944,24,621,2829,0
47945,24,947,2330,1
47946,23,890,741,1
47947,22,736,583,1
47948,22,590,674,0
47949,25,130,22,1
47950,26,681,776,0
47951,27,729,2046,1
47952,26,708,2579,1
47953,29,535,253,1
47954,21,226,486,1
47955,22,808,2847,0
47956,21,523,2241,0
47957,24,593,2484,1
47958,20,548,2902,1
47959,21,694,2979,1
47960,26,638,1651,1
47961,27,725,2438,0
47962,26,978,506,1
47963,28,705,268,1
47964,27,387,1405,0
47965,24,268,1430,1
47966,23,187,1409,1
47967,29,765,1963,0
47968,22,701,2766,0
47969,26,910,565,1
47970,23,280,1865,0
47971,29,227,1419,1
47972,20,494,2382,1
47973,25,526,2659,1
47974,22,708,2429,1
47975,20,406,2741,0
47976,20,332,2554,0
47977,29,122,1150,1
47978,25,286,802,0
47979,22,488,800,0
47980,21,932,1394,0
47981,26,773,2610,0
47982,24,985,1725,1
47983,22,410,2123,1
47984,20,980,1886,0
47985,24,642,1218,1
47986,29,397,2291,0
47987,25,245,1456,1
47988,20,682,2585,0
47989,24,183,2185,0
47990,29,820,2306,1
47991,20,516,1889,0
47992,20,636,884,1
47993,29,758,2650,0
47994,20,364,2274,1
47995,28,769,2698,0
47996,22,322,1706,0
47997,29,359,2496,1
47998,24,175,1550,1
47999,22,585,1540,1
48000,29,468,1104,0
48001,28,432,516,1
48002,20,924,1341,1
48003,25,572,957,0
48004,21,966,69,1
48005,24,129,914,0
48006,22,902,959,1
48007,29,924,1286,1
48008,23,336,1273,1
48009,25,771,1806,0
48010,25,651,1920,1
48011,29,465,1675,1
48012,23,461,1842,1
48013,22,738,506,0
48014,21,552,2970,1
48015,20,748,1309,1
48016,20,834,2071,1
48017,22,641,2894,1
48018,29,286,1020,1
48019,26,729,2728,1
48020,24,109,2002,1
48021,23,434,665,0
48022,20,532,1158,1
48023,26,785,1284,1
48024,23,289,2336,0
48025,23,767,1144,1
48026,24,764,2199,1
48027,23,543,765,1
48028,29,911,2672,1
48029,20,977,288,1
48030,29,778,1811,1
48031,23,225,1256,1
48032,29,395,2570,0
48033,25,803,197,0
48034,25,986,535,1
48035,23,886,2314,0
48036,25,793,2856,0
48037,20,173,194,1
48038,25,743,1926,1
48039,23,653,2773,0
48040,26,610,1668,0
48041,23,673,2925,1
48042,27,232,1835,1
48043,21,772,677,1
48044,22,320,1039,0
48045,23,499,1170,0
48046,20,590,363,0
48047,20,310,699,1
48048,25,263,1270,0
48049,27,933,1242,0
48050,24,381,2968,0
48051,29,396,1015,0
48052,29,977,685,0
48053,27,622,225,0
48054,20,868,1041,1
48055,20,181,904,1
48056,27,139,1971,0
48057,29,744,529,1
48058,20,683,448,0
48059,22,594,2430,0
48060,24,295,2240,1
48061,26,479,520,1
48062,23,486,79,1
48063,24,836,1327,1
48064,22,362,87,0
48065,28,617,2295,0
48066,24,858,1580,1
48067,25,212,2183,1
48068,27,448,1075,1
48069,23,303,1032,0
48070,25,187,1515,1
48071,27,389,306,0
48072,25,189,1351,0
48073,26,365,1424,0
48074,28,383,2204,1
48075,23,803,166,0
48076,28,127,672,0
48077,27,719,152,1
48078,24,798,2279,0
48079,26,763,1493,1
48080,25,901,1878,0
48081,28,858,2811,0
48082,29,903,623,1
48083,25,856,938,1
48084,23,284,1055,0
48085,21,602,433,0
48086,25,478,601,1
48087,22,367,199,0
48088,21,372,1277,0
48089,21,954,2545,1
48090,24,683,2701,0
48091,25,524,2435,0
48092,28,777,1997,0
48093,25,665,1154,1
48094,20,289,1155,1
48095,22,869,2067,1
48096,25,580,815,1
48097,21,719,1242,0
48098,21,685,1242,0
48099,23,507,126,1
48100,26,425,2160,1
48101,29,562,51,0
48102,25,578,728,0
48103,21,682,2468,0
48104,22,593,616,1
48105,26,612,2451,1
48106,23,849,1988,0
48107,23,851,1030,0
48108,29,672,549,1
48109,25,353,1606,0
48110,20,972,1474,0
48111,25,745,239,1
48112,25,917,891,0
48113,27,559,192,1
48114,25,657,2379,0
48115,23,702,1207,0
48116,23,456,2073,0
48117,26,503,1046,1
48118,22,665,1922,1
48119,25,505,1023,1
48120,23,133,243,0
48121,24,986,869,1
48122,22,297,2230,0
48123,27,574,758,1
48124,23,277,2741,0
48125,23,824,1179,1
48126,28,492,794,1
48127,22,154,130,1
48128,26,565,2112,1
48129,29,417,1065,1
48130,27,170,703,1
48131,28,111,2383,0
48132,21,571,262,1
48133,22,319,1542,0
48134,28,162,985,0
48135,21,410,1184,0
48136,26,748,2800,1
48137,22,884,1632,1
48138,26,475,1989,1
48139,28,402,1083,0
48140,23,937,2312,1
48141,28,680,346,0
48142,26,195,2581,1
48143,27,608,153,0
48144,21,220,814,0
48145,26,730,1170,1
48146,27,352,1060,1
48147,29,944,281,0
48148,24,929,1762,1
48149,26,161,2910,1
48150,28,432,1704,1
48151,21,561,2807,1
48152,20,446,2440,0
48153,25,917,2588,0
48154,29,504,74,0
48155,28,593,658,1
48156,24,461,790,1
48157,27,787,249,1
48158,22,158,2060,0
48159,25,574,1267,0
48160,21,302,428,1
48161,25,443,2216,1
48162,29,185,649,1
48163,23,232,1002,0
48164,23,929,1642,1
48165,23,967,1929,0
48166,23,656,28,1
48167,27,198,1544,0
48168,22,878,1431,1
48169,21,298,203,1
48170,22,324,189,1
48171,29,532,923,1
48172,25,490,1708,1
48173,20,544,2438,0
48174,21,590,1320,0
48175,27,410,992,0
48176,27,987,1743,1
48177,24,688,853,1
48178,22,970,1221,1
48179,29,915,860,1
48180,22,641,2160,0
48181,28,273,300,1
48182,21,233,1794,0
48183,28,722,1754,1
48184,26,513,1361,0
48185,26,966,2164,1
48186,28,632,2578,1
48187,28,557,562,0
48188,21,438,414,0
48189,27,846,847,1
48190,25,771,1490,1
48191,27,340,277,0
48192,25,536,1621,0
48193,20,315,2436,0
48194,25,503,2056,1
48195,25,782,2836,0
48196,23,371,2863,0
48197,27,746,241,1
48198,26,281,1662,1
48199,27,119,657,0
48200,23,380,272,0
48201,27,526,2258,1
48202,20,288,953,0
48203,22,911,1574,1
48204,22,119,2936,1
48205,23,650,2824,0
48206,29,590,1703,1
48207,20,726,2313,0
48208,29,363,402,1
48209,22,722,1832,0
48210,22,197,847,1
48211,23,662,2496,1
48212,28,207,2690,0
48213,27,520,2261,1
48214,20,120,336,0
48215,21,618,2886,1
48216,23,197,1985,0
48217,22,618,1691,1
48218,22,559,1320,0
48219,29,201,2671,1
48220,20,613,523,1
48221,21,219,1188,0
48222,22,164,2812,0
48223,24,304,1585,1
48224,21,662,2483,0
48225,20,354,998,0
48226,21,194,1995,0
48227,22,957,2684,0
48228,22,554,1193,0
48229,27,762,320,0
48230,25,788,871,1
48231,27,928,1725,1
48232,28,693,1258,1
48233,29,813,657,0
48234,27,887,1683,0
48235,29,758,97,0
48236,26,108,1450,1
48237,29,468,995,1
48238,22,653,1097,0
48239,26,638,603,1
48240,29,213,2273,0
48241,25,721,239,1
48242,26,668,218,0
48243,22,745,12,0
48244,26,252,2118,1
48245,22,960,2163,1
48246,27,959,1207,0
48247,23,850,1557,0
48248,23,914,266,0
48249,27,796,1552,1
48250,28,711,1124,1
48251,22,812,2390,0
48252,25,451,1410,1
48253,27,347,2869,1
48254,24,879,2887,0
48255,21,625,2874,1
48256,28,621,233,1
48257,20,199,1692,1
48258,26,555,2410,0
48259,29,481,385,0
48260,20,983,2298,1
48261,24,773,885,0
48262,25,814,2472,0
48263,21,534,1399,1
48264,26,369,143,1
48265,28,814,1138,0
48266,27,291,1642,0
48267,22,369,1713,1
48268,25,523,1894,1
48269,25,839,56,0
48270,24,133,150,0
48271,26,547,1316,0
48272,25,229,1241,1
48273,25,142,2396,0
48274,21,713,2445,0
48275,22,602,2750,1
48276,24,124,749,1
48277,21,376,12,0
48278,25,103,2421,1
48279,28,629,2865,0
48280,21,662,1969,0
48281,28,540,1128,0
48282,24,490,2627,0
48283,26,206,1610,1
48284,27,771,325,0
48285,27,853,2068,0
48286,26,246,1409,1
48287,24,279,206,1
48288,21,215,1956,1
48289,27,447,64,1
48290,20,424,1475,0
48291,21,957,2476,1
48292,27,777,410,1
48293,20,806,396,1
48294,24,814,308,0
48295,26,585,573,1
48296,27,646,1038,1
48297,27,301,313,0
48298,26,269,1061,0
48299,23,863,734,1
48300,21,595,2118,1
48301,24,790,2980,1
48302,28,905,2265,0
48303,28,185,733,0
48304,22,877,2650,0
48305,22,903,2842,0
48306,24,454,546,0
48307,25,935,2933,0
48308,25,714,1796,1
48309,22,354,2731,1
48310,22,875,388,0
48311,25,119,2018,1
48312,23,798,938,0
48313,27,604,1434,1
48314,23,666,769,1
48315,28,964,2768,0
48316,24,313,1282,1
48317,29,615,2019,0
48318,27,822,705,1
48319,26,587,1911,1
48320,29,203,2597,0
48321,25,194,2311,1
48322,23,113,965,1
48323,28,454,1606,0
48324,23,871,2458,0
48325,29,819,2868,0
48326,20,106,108,0
48327,25,179,1486,0
48328,26,968,2168,0
48329,27,581,1636,1
48330,27,988,399,1
48331,27,356,2320,0
48332,27,873,2439,0
48333,23,428,1430,0
48334,20,128,1525,1
48335,26,759,1323,1
48336,22,799,88,1
48337,28,522,881,0
48338,23,826,2431,1
48339,21,513,2582,0
48340,25,694,2111,0
48341,21,752,2811,1
48342,20,926,2365,0
48343,28,951,2893,1
48344,28,348,470,0
48345,22,989,2307,1
48346,26,693,2560,1
48347,24,101,208,1
48348,24,464,1971,1
48349,28,523,1725,1
48350,29,243,2522,0
48351,25,187,2837,1
48352,24,542,208,1
48353,20,848,1412,0
48354,27,693,2051,1
48355,28,962,1276,0
48356,21,941,878,0
48357,27,599,2070,1
48358,26,708,1844,1
48359,26,337,2640,1
48360,22,226,1273,0
48361,24,149,952,0
48362,28,765,1571,0
48363,29,149,1158,1
48364,29,805,796,1
48365,24,338,851,1
48366,27,217,968,1
48367,27,515,1755,1
48368,28,440,1288,1
48369,23,199,976,0
48370,29,596,2265,1
48371,24,563,2125,0
48372,27,608,1115,1
48373,21,657,2715,1
48374,25,700,413,1
48375,23,259,1063,1
48376,25,950,922,0
48377,27,274,807,1
48378,27,557,171,0
48379,27,952,2788,1
48380,25,314,366,0
48381,26,736,1167,0
48382,23,859,1842,0
48383,24,276,1852,1
48384,25,719,695,0
48385,25,515,42,0
48386,20,276,1842,1
48387,25,110,2478,0
48388,28,777,241,0
48389,21,179,2239,1
48390,28,342,1846,1
48391,20,478,2147,0
48392,26,535,2701,0
48393,24,417,237,1
48394,25,737,1589,0
48395,21,513,1276,0
48396,24,290,1246,0
48397,24,982,1872,0
48398,24,941,296,1
48399,27,238,2702,0
48400,20,141,2371,1
48401,20,999,346,1
48402,21,122,257,0
48403,29,355,1691,0
48404,23,877,2707,0
48405,29,957,1425,0
48406,20,737,805,1
48407,27,990,750,1
48408,21,296,2518,1
48409,24,707,2969,1
48410,26,700,1717,0
48411,22,661,1450,1
48412,24,924,921,1
48413,22,880,2144,0
48414,26,439,767,0
48415,21,755,2590,1
48416,25,637,1290,1
48417,20,789,2906,1
48418,23,459,1664,1
48419,20,642,1491,0
48420,27,279,147,0
48421,23,579,1828,0
48422,28,992,2922,1
48423,28,847,998,1
48424,26,458,1323,1
48425,21,550,385,0
48426,22,654,592,0
48427,29,940,1238,0
48428,21,826,1263,0
48429,27,803,331,0
48430,22,327,1528,0
48431,29,449,1940,1
48432,24,854,2113,0
48433,28,453,1777,0
48434,28,635,1926,0
48435,20,643,778,1
48436,27,526,905,1
48437,28,163,1223,1
48438,29,948,1604,0
48439,24,174,2614,1
48440,29,222,44,1
48441,20,291,2041,1
48442,20,285,1481,0
48443,29,211,1681,0
48444,26,905,2345,1
48445,26,802,781,1
48446,27,558,2441,1
48447,29,916,2124,1
48448,26,569,1523,0
48449,26,444,2556,0
48450,29,653,392,0
48451,24,538,1004,0
48452,27,235,1876,0
48453,21,162,2121,0
48454,22,307,2936,0
48455,24,835,2325,1
48456,27,292,274,1
48457,28,980,2226,0
48458,24,306,2828,1
48459,23,903,2361,0
48460,25,797,2469,0
48461,28,787,2445,0
48462,22,439,2982,0
48463,26,424,2057,0
48464,20,274,1270,1
