date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2023-01-18,1339,94,2,651.18,40.99,0.52
2023-01-08,1734,27,1,825.15,96.97,30.42
2023-04-20,1303,55,6,613.05,12.39,47.44
2023-03-12,454,27,10,376.04,42.61,33.69
2023-04-11,2615,42,5,666.81,89.01,26.9
2023-02-28,2386,35,7,647.76,59.56,0.0
2023-11-06,1228,82,1,271.72,0.42,17.25
2023-08-15,1581,93,10,938.78,80.42,38.64
2023-11-11,1378,14,7,824.4,79.25,0.08
2023-07-11,110,83,10,683.21,46.44,6.83
2023-10-25,26,15,5,530.19,89.71,22.79
2023-06-02,359,37,4,362.1,41.12,0.85
2023-12-03,1790,56,1,473.04,46.36,33.54
2023-04-11,180,61,7,342.19,38.59,20.73
2023-11-05,1853,17,10,17.64,9.66,30.4
2023-10-18,2469,92,1,463.63,40.58,46.81
2023-12-12,597,45,3,496.89,99.22,10.63
2023-11-16,640,73,10,715.97,77.73,33.68
2023-11-07,73,37,8,824.31,19.99,43.31
2023-10-10,2312,20,10,277.15,3.9,18.36
2023-05-09,2021,29,10,331.91,1.64,10.57
2023-12-22,1079,74,4,248.81,18.55,42.65
2023-06-23,2117,71,10,394.79,92.04,5.32
2023-06-03,644,56,2,332.2,87.49,44.21
2023-02-03,2226,71,4,776.64,90.78,32.59
2023-01-09,2061,93,4,507.37,89.26,3.94
2023-04-18,1379,48,3,803.42,92.05,21.24
2023-05-05,2100,11,4,290.05,79.04,18.0
2023-10-11,2653,81,8,825.68,39.04,28.25
2023-12-14,2873,52,7,983.9,85.45,24.44
2023-11-23,594,21,6,247.38,50.17,44.93
2023-10-06,2259,20,6,806.72,40.87,6.95
2023-06-11,744,23,5,254.95,21.43,27.97
2023-08-01,171,83,3,952.64,4.08,9.51
2023-05-02,1153,13,7,405.06,23.69,34.63
2023-04-18,84,59,2,914.32,15.59,1.25
2023-06-11,2882,86,1,460.63,46.72,0.48
2023-09-13,399,38,7,407.15,6.48,15.92
2023-07-09,1662,40,4,138.31,17.19,23.95
2023-07-21,718,78,1,556.25,62.64,0.31
2023-05-19,1841,32,6,167.51,91.29,45.95
2023-04-20,312,87,3,559.48,88.28,2.59
2023-11-25,1854,90,9,192.66,80.38,6.69
2023-07-28,81,21,8,712.41,32.21,1.14
2023-08-14,2152,54,10,583.74,43.31,42.25
2023-10-11,1810,37,7,732.98,31.94,33.68
2023-07-29,1671,21,1,119.55,6.22,22.9
2023-12-08,588,88,4,799.48,73.68,42.26
2023-10-23,2912,99,9,198.42,91.34,7.44
2023-08-10,2506,95,9,888.63,68.76,48.04
2023-05-28,1729,42,8,179.8,96.38,48.86
2023-05-07,1166,22,8,128.77,18.37,1.29
2023-06-12,763,53,4,698.39,12.02,43.51
2023-07-13,1838,86,8,778.29,79.96,42.18
2023-11-18,175,49,8,258.71,29.85,19.64
2023-07-10,1498,71,7,348.57,83.96,30.27
2023-02-23,1243,96,9,180.53,91.18,35.38
2023-03-27,2010,58,8,265.13,46.58,24.86
2023-04-01,199,64,1,701.41,83.79,33.04
2023-09-07,125,90,10,529.69,54.81,4.03
2023-08-02,40,13,9,913.39,15.35,37.2
2023-06-25,156,68,3,598.15,42.63,16.72
2023-10-29,1656,67,1,800.06,81.57,25.09
2023-10-19,1944,48,1,147.25,37.16,5.86
2023-08-01,811,33,7,369.05,37.57,9.78
2023-06-04,2724,37,1,524.69,8.12,47.22
2023-07-28,1249,44,1,244.45,74.35,29.28
2023-06-19,2689,98,6,402.93,77.63,42.83
2023-11-19,2779,70,4,187.39,65.5,48.69
2023-02-24,1132,50,8,839.22,21.59,30.72
2023-11-29,151,75,3,803.22,48.34,4.97
2023-06-05,2235,83,1,759.17,5.4,14.78
2023-01-09,1033,52,2,696.83,76.57,6.68
2023-11-18,147,32,3,360.2,87.25,9.65
2023-05-22,2190,23,7,830.0,50.58,38.65
2023-04-23,2531,96,7,870.14,95.87,45.8
2023-08-05,1405,62,9,225.24,86.5,8.19
2023-04-18,342,44,4,498.86,69.17,35.61
2023-06-25,2310,41,4,268.48,81.85,9.71
2023-12-22,730,10,5,607.93,29.47,14.24
2023-04-04,1617,26,6,563.69,10.26,39.59
2023-10-07,2538,76,9,752.93,31.41,32.19
2023-10-03,2220,32,4,462.17,19.21,45.54
2023-03-08,1776,29,5,203.82,48.81,22.48
2023-01-20,1888,52,10,656.47,61.39,37.21
2023-08-03,1112,69,1,678.8,11.34,17.64
2023-11-04,89,55,5,499.51,82.62,10.02
2023-04-05,2332,50,3,507.49,5.4,11.83
2023-12-05,1911,79,6,240.67,38.32,44.56
2023-07-22,1438,40,4,992.32,35.66,46.12
2023-03-31,2789,45,2,20.54,50.39,19.23
2023-02-10,125,15,4,978.86,79.93,2.66
2023-01-03,888,14,6,852.12,35.62,8.53
2023-08-23,2709,79,8,185.95,84.72,19.83
2023-12-25,928,45,5,655.2,85.04,46.93
2023-01-16,291,43,3,942.09,93.34,3.23
2023-07-08,1147,44,8,379.31,45.06,35.6
2023-06-25,984,51,3,650.5,40.02,8.0
2023-10-03,1930,46,10,273.96,56.63,5.54
2023-02-15,2254,95,4,939.59,22.07,36.19
2023-04-17,382,64,3,440.12,6.97,7.78
2023-09-02,2194,62,9,891.95,74.11,11.04
2023-10-10,395,71,4,645.31,28.58,23.24
2023-10-11,779,47,8,858.92,94.97,24.58
2023-08-09,2430,29,4,426.69,11.3,35.13
2023-02-04,1098,11,10,106.51,93.92,21.79
2023-01-06,2454,69,6,888.35,54.13,38.65
2023-09-05,1974,39,9,295.75,75.22,21.36
2023-01-05,885,22,4,344.55,35.13,28.84
2023-06-25,2609,31,6,732.28,11.01,14.87
2023-09-15,1312,52,8,678.17,81.92,6.45
2023-10-23,219,92,6,961.63,29.33,35.1
2023-10-25,1927,49,8,640.6,24.24,45.96
2023-07-20,1025,63,3,299.02,34.43,0.38
2023-07-22,1660,13,6,48.93,0.35,24.92
2023-10-02,576,17,2,344.37,25.03,44.52
2023-05-28,364,25,5,918.87,38.86,29.21
2023-11-25,2105,70,6,951.47,87.26,39.79
2023-12-19,2749,28,9,148.49,53.47,34.02
2023-08-09,2265,96,3,117.4,13.52,14.96
2023-03-15,1797,58,1,847.15,64.69,0.97
2023-01-05,1317,54,9,15.77,79.87,39.8
2023-10-02,2641,85,3,797.27,32.27,35.67
2023-04-15,2258,93,8,987.35,71.0,47.06
2023-08-10,127,68,2,986.28,11.72,27.88
2023-02-23,752,54,10,333.55,70.43,5.36
2023-07-06,657,16,1,313.53,48.03,40.76
2023-07-28,2705,55,2,292.55,87.83,48.13
2023-04-12,1646,72,5,670.85,40.72,9.87
2023-09-25,2494,61,7,914.59,28.36,33.13
2023-06-07,71,17,10,350.0,4.05,12.68
2023-03-27,1706,12,7,192.92,5.92,9.86
2023-11-01,1167,88,8,834.01,26.6,23.86
2023-08-05,1811,58,10,369.96,56.05,31.05
2023-09-23,1834,61,5,417.03,93.72,30.58
2023-07-26,1637,36,9,156.47,48.94,48.43
2023-03-27,91,18,7,744.71,66.3,0.71
2023-08-24,195,73,4,428.03,58.19,26.22
2023-09-07,87,51,1,269.1,22.83,9.72
2023-06-08,1920,22,3,842.51,46.03,42.94
2023-09-29,2751,71,4,269.18,31.3,17.07
2023-10-22,2118,62,2,58.75,89.32,17.75
2023-01-24,1081,68,4,254.28,11.35,47.92
2023-01-31,59,23,10,185.44,90.3,37.27
2023-10-29,2585,74,7,265.92,51.14,5.95
2023-07-03,1815,63,8,71.13,0.88,11.75
2023-09-06,2701,53,10,22.86,97.7,25.62
2023-11-22,2642,18,3,980.1,85.97,33.53
2023-03-07,513,46,4,494.43,56.9,6.84
2023-11-24,1171,18,5,289.81,12.02,0.71
2023-08-13,1917,11,8,735.44,51.6,21.48
2023-07-23,1637,15,3,968.92,96.33,5.85
2023-04-01,2854,83,6,619.92,7.4,27.61
2023-07-16,1957,15,6,390.58,85.48,43.65
2023-07-22,2535,10,3,265.6,30.13,16.69
2023-12-15,2062,84,5,872.19,5.83,20.27
2023-07-10,1376,59,3,309.47,21.2,48.3
2023-12-17,2922,20,4,746.46,77.26,3.28
2023-04-28,2035,32,7,614.85,27.49,42.48
2023-07-04,1649,93,2,782.01,9.7,41.32
2023-07-24,1464,99,8,620.22,52.48,12.5
2023-04-07,2858,34,6,448.39,7.61,39.36
2023-10-10,582,94,8,339.91,68.13,22.15
2023-01-24,2370,26,5,806.98,81.46,39.03
2023-06-08,693,72,2,296.72,21.63,9.43
2023-11-13,2484,94,9,986.63,90.44,9.41
2023-11-16,2190,37,5,395.86,90.49,19.25
2023-08-25,1396,97,2,594.75,35.69,38.06
2023-12-07,1045,81,3,325.55,17.33,32.61
2023-09-30,2738,70,2,700.53,80.99,8.91
2023-08-31,331,78,4,95.98,87.07,13.02
2023-12-23,628,86,6,583.69,8.99,17.66
2023-02-22,1926,99,2,952.23,83.75,43.98
2023-10-05,767,34,9,579.87,61.1,16.03
2023-01-30,1534,45,1,152.44,0.08,23.56
2023-10-27,1528,46,8,664.7,63.73,32.58
2023-10-24,2406,35,6,951.29,26.81,37.88
2023-03-21,2192,77,5,400.04,93.53,26.48
2023-06-24,2941,19,8,526.96,37.5,21.96
2023-01-09,632,48,5,144.6,15.78,47.1
2023-01-23,2499,27,1,230.13,75.87,29.88
2023-11-20,545,18,8,146.82,53.71,18.65
2023-05-06,1678,88,1,87.27,35.72,27.57
2023-04-02,1542,18,2,557.11,90.36,18.95
2023-05-27,1488,43,1,609.38,54.55,23.07
2023-09-09,1947,44,1,419.35,39.1,44.2
2023-12-01,1937,77,2,951.37,56.39,17.8
2023-05-04,102,82,9,25.06,72.37,2.92
2023-06-06,2734,96,9,588.84,55.43,48.98
2023-02-18,2485,35,5,105.22,11.12,4.18
2023-09-06,2017,69,10,60.84,5.55,35.23
2023-08-17,2650,64,1,228.01,68.28,7.61
2023-02-08,599,68,8,954.47,42.07,22.02
2023-05-29,901,98,1,429.5,55.37,21.64
2023-06-01,822,16,8,600.07,43.46,9.71
2023-12-16,1102,29,4,639.4,52.0,2.67
2023-09-03,1142,60,4,799.77,10.16,11.54
2023-04-18,2662,81,3,622.96,60.51,18.0
2023-03-20,1868,41,5,581.44,51.21,17.62
2023-07-27,948,38,8,313.4,20.04,44.66
2023-10-12,487,52,2,490.23,22.03,1.34
2023-02-25,2813,17,9,127.18,43.57,22.89
2023-10-14,715,91,6,469.68,82.1,43.66
2023-03-10,513,20,6,511.91,67.17,2.08
2023-06-08,2421,85,3,662.37,13.11,9.61
2023-12-21,2462,48,7,476.67,48.99,30.01
2023-04-08,2384,48,9,481.81,89.32,5.57
2023-07-14,1928,72,4,640.35,89.25,31.4
2023-06-28,806,25,2,588.05,92.07,27.2
2023-04-14,98,17,9,623.42,69.81,42.64
2023-10-24,2186,98,7,506.79,77.27,32.0
2023-02-08,2254,54,5,557.84,76.83,6.97
2023-08-23,2216,13,1,990.15,25.27,9.59
2023-06-14,1819,44,2,606.46,65.2,49.31
2023-04-19,2988,46,5,914.07,32.6,46.23
2023-09-03,2519,22,8,70.42,27.27,14.82
2023-02-06,1496,78,9,963.37,0.23,37.1
2023-08-19,1160,25,8,755.28,29.67,1.92
2023-12-01,2497,54,4,756.21,90.21,31.25
2023-07-09,2555,26,2,68.82,46.57,44.29
2023-02-10,2290,54,8,892.11,99.41,21.93
2023-02-19,2245,73,1,893.2,95.06,49.22
2023-11-10,1418,90,8,937.75,43.12,27.63
2023-01-25,2533,44,10,30.41,43.7,29.34
2023-07-01,1497,40,8,447.15,27.78,16.88
2023-08-18,822,39,3,861.17,69.92,34.77
2023-11-15,1083,26,8,85.71,34.19,22.27
2023-06-14,2142,35,4,718.1,54.22,11.84
2023-11-14,1915,55,2,328.91,23.28,1.17
2023-04-08,1127,97,10,549.73,70.17,31.15
2023-08-14,2158,78,10,234.24,37.48,36.09
2023-11-08,640,63,10,215.22,89.04,13.06
2023-11-13,1544,21,7,78.64,76.76,44.43
2023-03-02,1294,51,10,11.29,87.28,33.01
2023-03-28,2754,35,1,173.01,75.46,31.72
2023-12-02,1155,38,5,128.44,23.73,17.07
2023-02-28,99,25,7,902.71,88.99,48.51
2023-12-09,826,50,3,756.7,32.18,7.46
2023-02-20,1175,74,3,109.61,36.02,8.34
2023-07-03,2665,72,2,954.22,8.14,35.34
2023-12-12,501,10,9,232.26,61.48,22.2
2023-10-21,2022,66,8,204.86,15.5,33.36
2023-04-03,2150,41,9,170.25,40.95,37.77
2023-11-16,2810,30,2,34.39,10.15,27.42
2023-08-15,1347,99,8,871.15,63.07,44.95
2023-10-10,2397,97,9,370.64,67.9,0.73
2023-03-01,2516,12,3,506.18,81.25,11.76
2023-06-27,1473,85,10,511.89,81.55,46.54
2023-08-24,1247,92,10,425.66,74.01,11.49
2023-06-11,1581,48,6,436.04,33.8,13.58
2023-06-06,502,85,5,136.84,42.02,3.7
2023-11-20,1778,52,5,740.28,67.75,45.48
2023-12-16,1610,70,10,938.29,64.28,24.17
2023-07-06,2834,48,4,668.57,15.14,11.81
2023-08-22,1515,67,2,109.97,13.4,48.42
2023-12-12,185,11,1,357.6,6.45,2.29
2023-12-24,1796,83,6,975.29,3.78,29.09
2023-10-23,361,90,6,814.94,64.75,11.93
2023-11-05,601,86,8,250.55,26.59,41.86
2023-09-04,2671,16,9,632.46,71.09,32.16
2023-10-20,1386,47,8,818.62,64.68,32.92
2023-02-22,2280,50,5,116.67,70.3,1.02
2023-06-21,2659,71,9,326.18,64.84,7.41
2023-03-05,1867,70,4,630.92,59.88,31.69
2023-02-27,2726,88,9,166.71,22.02,40.15
2023-12-05,1315,51,10,985.29,48.4,9.01
2023-02-01,797,13,6,349.15,57.76,28.18
2023-08-16,1990,82,8,300.12,94.13,29.64
2023-11-04,358,16,9,922.95,95.68,33.14
2023-08-25,2390,46,5,671.26,97.17,42.29
2023-12-11,1580,67,8,451.73,18.1,8.55
2023-08-04,526,29,1,507.87,62.01,5.89
2023-05-01,2982,33,4,326.27,4.18,22.75
2023-03-23,724,53,3,532.94,11.27,14.11
2023-11-14,811,59,10,99.42,67.42,36.23
2023-06-14,2945,86,3,668.38,41.48,49.91
2023-06-09,73,29,8,474.03,70.09,29.37
2023-11-17,586,47,5,361.56,71.87,39.44
2023-07-11,1149,70,1,606.76,1.87,37.99
2023-08-16,913,46,1,180.05,92.05,34.72
2023-06-04,297,49,5,589.74,55.73,31.97
2023-06-21,1374,88,6,974.8,37.83,28.59
2023-10-06,1089,19,1,291.55,4.67,20.56
2023-03-22,1378,41,7,821.2,54.68,5.39
2023-04-21,1247,73,3,867.38,2.2,33.02
2023-03-24,2561,33,9,826.25,66.13,31.51
2023-12-14,2841,75,7,443.56,16.05,13.47
2023-01-20,1481,17,7,243.14,21.77,3.51
2023-06-15,817,80,1,829.91,2.94,32.77
2023-03-24,541,12,5,505.73,22.48,31.42
2023-11-06,1518,38,5,163.87,51.72,42.32
2023-02-13,300,22,7,149.3,43.46,46.54
2023-05-22,1237,58,9,506.64,7.74,11.54
2023-06-07,1432,45,3,937.15,63.79,1.22
2023-08-28,1034,21,3,554.26,68.62,27.62
2023-01-13,2061,95,8,159.92,74.33,43.72
2023-01-17,2847,14,4,663.85,89.34,15.46
2023-07-12,2275,25,1,605.51,91.86,35.55
2023-03-20,37,64,1,457.16,20.51,17.75
2023-06-29,872,30,9,442.07,8.42,39.9
2023-04-23,701,78,6,792.71,77.83,22.83
2023-10-23,1266,88,4,116.69,7.3,4.76
2023-02-12,2916,56,7,760.79,70.04,47.02
2023-09-12,2803,27,8,274.27,29.03,6.17
2023-10-22,1177,55,6,406.38,13.05,4.24
2023-01-10,2996,27,6,27.15,25.21,39.14
2023-04-07,2791,61,7,259.1,95.98,12.48
2023-03-05,1127,43,6,402.52,40.36,0.95
2023-02-07,1063,41,10,315.19,91.04,44.77
2023-09-08,2354,91,2,343.05,17.9,34.12
2023-10-20,1188,51,5,989.94,96.1,46.31
2023-06-21,394,59,7,231.36,19.04,23.22
2023-08-12,2054,17,5,793.95,24.5,28.11
2023-10-05,2909,30,3,44.75,81.27,15.94
2023-01-06,1830,41,2,622.24,48.48,14.29
2023-04-22,1258,99,1,911.51,3.72,30.7
2023-02-07,1895,43,2,837.71,81.63,29.74
2023-04-01,2021,46,4,915.1,63.43,43.54
2023-01-08,291,76,2,925.56,96.94,27.26
2023-02-15,1136,61,2,411.35,99.17,12.52
2023-06-22,2770,93,6,410.14,70.15,3.43
2023-04-17,1042,62,7,816.31,31.19,4.02
2023-05-22,924,88,2,245.56,10.41,0.84
2023-04-25,2311,64,1,92.38,53.08,24.06
2023-10-31,1802,26,10,669.98,5.11,10.2
2023-07-14,1083,80,7,634.49,1.74,40.86
2023-09-22,154,55,6,863.42,86.66,33.07
2023-11-22,1627,95,6,858.01,61.51,39.02
2023-11-29,433,62,3,383.85,75.57,31.02
2023-04-25,725,31,2,674.82,85.68,10.87
2023-05-23,2296,20,2,940.87,0.17,16.18
2023-01-28,1029,86,6,516.63,92.15,3.01
2023-08-12,226,98,6,956.64,82.36,48.81
2023-10-04,2203,58,3,189.68,43.56,45.17
2023-09-27,2539,67,10,43.61,61.86,10.24
2023-06-09,1877,38,3,144.68,79.44,3.64
2023-10-20,2368,75,3,505.43,63.1,40.47
2023-05-24,1634,86,2,225.7,31.81,17.76
2023-10-19,168,67,9,342.74,27.88,46.81
2023-10-13,2565,86,6,139.51,54.22,0.58
2023-03-21,2816,56,10,73.57,90.25,15.51
2023-01-18,1761,27,2,606.91,48.04,22.26
2023-11-02,482,46,8,182.48,27.1,34.05
2023-11-15,1028,58,3,925.45,91.82,36.12
2023-09-09,1557,76,2,233.61,77.61,43.08
2023-06-16,43,61,7,653.56,0.4,37.88
2023-02-24,1252,32,5,481.41,30.7,39.17
2023-05-24,1498,51,4,517.72,22.44,46.76
2023-12-30,208,10,4,255.59,49.52,28.84
2023-08-13,1936,33,1,215.05,6.07,37.16
2023-04-10,2946,64,7,355.14,28.53,39.04
2023-03-22,2064,25,1,369.64,49.09,11.04
2023-12-07,2788,20,9,131.68,49.81,48.3
2023-07-13,458,95,5,209.21,32.16,16.35
2023-09-11,597,71,2,298.05,88.44,24.85
2023-02-22,1867,46,1,11.43,68.37,16.5
2023-11-09,90,64,3,705.16,69.88,6.72
2023-04-26,1700,99,2,530.47,25.7,28.08
2023-09-26,1295,97,7,879.31,68.94,5.96
2023-08-13,2644,30,10,259.05,54.76,16.16
2023-08-14,747,47,4,313.94,0.13,11.22
2023-10-21,2153,77,6,957.34,98.18,3.7
2023-02-28,1122,12,7,913.1,18.27,16.35
2023-09-23,1854,42,2,362.4,65.27,22.41
2023-10-12,20,55,3,270.28,28.03,16.07
2023-12-12,2217,53,9,786.29,78.02,36.08
2023-11-26,1576,56,10,584.29,77.48,8.27
2023-11-12,2011,74,10,77.55,6.42,9.88
2023-11-02,24,58,9,197.61,39.45,39.87
2023-04-20,2363,59,9,493.94,6.23,34.52
2023-09-06,2828,18,10,838.21,61.87,6.7
2023-04-12,749,55,3,216.22,79.34,24.91
2023-03-02,624,25,7,894.56,21.31,6.66
2023-07-28,814,36,7,300.96,59.98,30.16
2023-08-21,1744,87,5,83.59,45.84,31.46
2023-02-10,492,25,5,514.41,55.07,18.39
2023-06-18,627,29,5,874.55,84.18,25.53
2023-10-22,238,96,6,953.76,78.5,19.17
2023-06-15,1535,13,10,423.99,15.66,41.07
2023-05-18,2764,88,4,365.24,18.01,30.45
2023-01-26,453,43,6,835.0,23.53,12.21
2023-09-18,293,15,6,221.67,42.02,27.23
2023-10-02,2767,71,7,568.85,61.4,42.37
2023-06-21,1399,75,8,772.06,30.59,5.11
2023-03-04,1910,63,3,560.96,36.97,11.22
2023-08-18,2401,83,7,805.6,91.44,15.29
2023-11-18,890,91,7,888.96,62.62,29.18
2023-08-16,1130,45,3,31.29,21.97,1.52
2023-01-04,1116,13,1,323.31,90.93,46.03
2023-07-01,239,34,4,844.67,51.06,44.94
2023-08-02,2948,15,9,290.82,68.59,3.62
2023-04-10,639,77,1,280.74,99.88,41.19
2023-01-05,2381,94,2,795.21,60.39,3.41
2023-12-06,2458,61,4,827.08,64.03,4.61
2023-02-24,2176,12,3,449.03,54.93,2.46
2023-01-30,478,55,10,287.02,75.07,13.75
2023-12-27,570,16,7,23.46,21.51,43.95
2023-12-17,1340,86,5,994.19,13.62,47.34
2023-09-10,9,83,9,831.94,50.67,48.89
2023-04-28,564,75,10,196.65,29.76,16.49
2023-03-18,1459,25,4,229.55,24.22,41.06
2023-06-24,2231,72,7,410.77,1.51,40.41
2023-01-24,1942,12,5,161.57,23.87,38.07
2023-09-19,2066,45,5,847.97,78.3,25.63
2023-10-19,1046,12,3,379.43,70.74,38.59
2023-12-19,2468,68,2,272.77,16.53,43.22
2023-04-24,1322,29,7,661.69,28.61,16.73
2023-10-28,2149,95,8,809.62,58.31,24.47
2023-02-02,1692,62,9,65.98,48.43,21.77
2023-04-06,1937,16,2,734.71,48.87,19.97
2023-09-08,600,66,6,766.9,6.77,41.65
2023-05-09,1399,46,8,385.04,43.8,25.59
2023-06-04,1343,68,3,577.1,27.79,23.52
2023-09-30,599,80,5,738.74,20.57,31.49
2023-10-21,2586,18,10,457.29,70.49,34.49
2023-06-11,2203,37,8,212.78,54.17,37.5
2023-08-21,841,17,4,347.29,60.86,10.42
2023-06-09,740,89,10,576.61,95.15,14.82
2023-12-30,259,95,5,970.22,27.62,32.81
2023-07-25,396,67,3,99.05,71.64,30.02
2023-05-16,483,18,9,643.33,7.59,27.11
2023-02-21,1850,99,5,264.28,34.38,24.31
2023-06-13,354,13,5,264.32,96.35,32.4
2023-12-18,1552,79,1,950.84,17.0,15.04
2023-12-19,2214,96,4,137.27,46.82,28.36
2023-08-19,626,75,2,654.66,10.63,11.7
2023-05-03,231,91,1,886.57,41.61,13.81
2023-11-23,1240,25,8,531.1,36.23,31.29
2023-02-17,2658,66,6,457.16,71.7,32.62
2023-02-22,1099,37,7,851.06,92.17,15.52
2023-04-16,1372,38,3,291.66,69.3,2.41
2023-02-11,2974,69,6,186.17,96.99,8.86
2023-05-18,255,19,9,990.52,98.74,33.8
2023-09-24,2617,48,1,181.26,69.04,4.02
2023-04-11,2188,87,3,103.73,5.36,41.96
2023-06-18,2775,29,1,249.25,66.26,44.24
2023-04-04,1950,41,6,793.77,17.95,46.63
2023-02-09,2809,30,3,240.48,39.77,41.41
2023-10-23,1990,55,6,341.37,21.88,11.68
2023-10-11,225,62,2,849.8,30.47,32.19
2023-07-04,1472,99,4,198.9,17.49,18.38
2023-11-08,2800,45,3,793.85,44.83,43.03
2023-07-19,2736,25,4,630.31,86.39,0.22
2023-03-18,1323,77,4,506.56,85.24,17.5
2023-01-03,1782,78,3,178.15,86.7,33.71
2023-07-19,1082,48,6,431.34,81.57,17.29
2023-10-29,2013,43,9,477.58,74.14,0.97
2023-04-25,361,30,9,417.29,85.35,22.48
2023-08-01,2003,99,10,728.84,3.27,45.03
2023-08-12,82,73,4,424.23,76.53,25.4
2023-11-07,1591,81,5,918.04,43.05,9.89
2023-01-25,416,88,3,388.39,8.59,2.2
2023-08-01,1291,45,8,159.42,55.21,23.7
2023-09-08,444,54,2,189.56,45.12,32.24
2023-02-24,950,37,2,983.92,46.57,43.23
2023-10-07,2632,43,2,869.67,7.07,37.94
2023-10-20,859,14,10,968.23,71.23,31.09
2023-05-22,1376,81,3,192.94,57.25,43.19
2023-04-30,2785,59,2,726.51,99.06,19.71
2023-06-17,1223,68,7,245.85,34.51,23.99
2023-10-31,590,58,7,256.47,16.14,43.15
2023-02-25,2904,16,5,648.18,8.95,13.99
2023-01-18,2341,12,2,698.56,7.46,25.76
2023-07-11,1819,47,2,148.55,37.69,41.9
2023-11-01,2688,22,4,704.15,74.56,39.64
2023-03-15,561,43,5,226.6,60.4,14.5
2023-01-03,326,78,1,323.1,15.31,0.75
2023-01-24,793,30,9,824.83,80.51,2.46
2023-09-08,1875,65,4,245.06,15.6,43.45
2023-01-25,2361,63,2,252.69,73.71,29.96
2023-10-02,2352,50,1,672.21,30.76,8.64
2023-03-05,2684,21,2,815.69,95.55,2.97
2023-03-03,2799,22,4,262.47,34.81,2.15
2023-01-23,2959,13,5,942.32,32.44,1.59
2023-05-12,470,77,4,854.23,38.98,37.52
2023-01-26,1182,69,7,409.97,13.65,8.68
2023-12-18,2796,38,8,747.11,46.77,18.28
2023-05-15,1165,21,10,627.35,83.56,37.96
2023-11-03,196,34,4,566.53,65.64,26.34
2023-03-03,386,57,4,143.23,7.64,41.57
2023-12-18,1636,54,10,506.57,23.01,20.81
2023-04-10,840,59,4,769.22,99.77,21.34
2023-02-22,2391,20,4,875.14,27.04,20.82
2023-11-13,2659,54,9,274.28,30.64,6.35
2023-03-15,1694,69,5,921.54,86.33,38.6
2023-07-15,1366,23,1,856.25,13.13,41.33
2023-06-19,961,43,5,245.19,11.42,32.78
2023-11-21,2013,64,7,594.77,55.43,9.02
2023-03-27,691,15,1,854.91,12.96,21.22
2023-07-18,1797,90,10,815.98,2.68,15.13
2023-10-15,541,73,4,533.35,22.51,20.73
2023-12-27,1526,20,9,398.11,77.44,35.7
2023-08-01,1722,89,8,368.72,12.91,28.93
2023-09-08,2825,37,3,664.42,0.93,1.22
2023-04-08,759,40,9,654.08,92.66,47.6
2023-02-05,163,89,9,930.19,87.79,37.88
2023-08-26,1373,18,3,269.59,27.79,17.59
2023-10-03,1836,11,2,379.99,56.07,42.76
2023-02-09,2620,45,9,178.25,4.78,8.45
2023-03-02,2459,49,8,20.18,1.24,0.92
2023-11-10,1736,17,9,422.09,90.91,0.41
2023-02-01,2472,87,4,771.68,52.94,35.38
2023-04-15,1947,77,2,945.02,5.36,30.18
2023-12-23,427,83,6,809.84,94.83,44.48
2023-06-07,29,99,4,603.4,13.58,46.76
2023-04-23,902,20,3,632.12,8.33,26.27
2023-05-13,158,91,9,529.8,3.52,4.7
2023-07-12,575,48,2,60.18,29.55,15.86
2023-01-11,2409,99,7,381.81,68.39,19.02
2023-12-08,2103,73,7,71.13,70.47,12.16
2023-11-09,666,94,6,350.64,75.59,45.71
2023-12-15,1196,98,10,338.75,55.58,2.25
2023-04-07,1756,59,4,632.46,18.6,44.25
2023-12-10,857,96,7,542.29,50.47,28.72
2023-05-19,644,89,10,773.56,36.58,17.09
2023-01-28,768,99,6,647.98,42.54,11.99
2023-06-05,799,26,2,280.92,35.71,48.3
2023-12-05,68,85,4,946.6,27.68,27.64
2023-12-05,1760,25,8,918.97,95.55,44.51
2023-01-12,1045,38,4,942.28,49.49,14.65
2023-01-16,2888,16,7,210.1,23.17,36.83
2023-07-09,348,20,9,89.21,4.38,8.67
2023-02-21,707,95,10,987.48,27.49,28.99
2023-01-07,907,93,4,162.71,39.05,2.8
2023-10-16,1862,31,2,278.3,78.82,41.5
2023-03-01,501,56,4,463.14,75.19,14.01
2023-09-07,233,34,3,529.28,95.92,41.5
2023-10-11,2437,82,2,414.79,43.62,1.79
2023-08-26,1289,26,4,304.19,84.49,29.57
2023-01-05,1320,90,1,712.6,90.23,24.16
2023-05-07,1520,68,10,813.12,36.73,12.45
2023-02-20,819,18,3,246.05,92.52,5.53
2023-08-31,2358,24,7,692.12,19.11,27.97
2023-04-28,2346,81,9,886.13,30.24,29.53
2023-04-14,2827,33,3,870.02,97.22,7.76
2023-01-03,2053,74,3,786.0,41.85,44.71
2023-08-26,186,28,5,895.63,69.08,2.88
2023-02-19,37,78,10,820.18,6.74,26.04
2023-12-13,753,38,3,248.45,49.9,44.37
2023-10-28,468,37,2,968.89,27.47,26.91
2023-07-20,1673,98,3,899.76,29.89,8.0
2023-10-25,484,94,9,777.6,54.01,35.27
2023-01-07,1986,40,7,84.94,53.07,42.66
2023-01-11,1069,17,4,264.25,27.87,24.74
